,date,sess_ctry,sess_loc,sessions,lng,lat,iso,sess_inst
742,2025-03-01,Germany,Ludwigsburg,1,9.19161,48.89731,DE,2960
743,2025-03-01,Germany,Lüdinghausen,1,7.44379,51.7683,DE,1278
744,2024-12-01,Germany,Lüdenscheid,1,7.6273,51.21977,DE,3238
745,2024-12-01,Germany,Luckenwalde,1,13.16772,52.09029,DE,30
746,2025-08-01,Germany,Luckau,1,13.70735,51.85245,DE,2438
747,2025-04-01,Germany,Lübeck,1,10.68729,53.86893,DE,5015
748,2024-12-01,Germany,Lübeck,1,10.68729,53.86893,DE,1157
749,2025-08-01,Germany,Lubnjow,1,13.95168,51.86217,DE,3185
750,2025-08-01,Germany,Lößnitz,1,12.73147,50.62181,DE,2339
751,2025-08-01,Germany,Lohne,1,8.2375,52.66625,DE,2777
752,2025-08-01,Germany,Lohne,1,7.22629,52.49778,DE,2471
753,2025-03-01,Germany,Löhne,1,8.6922,52.18848,DE,1376
754,2025-04-01,Germany,Lippstadt,1,8.34482,51.67369,DE,956
755,2025-04-01,Germany,Lippstadt,3,8.34482,51.67369,DE,1755
756,2025-01-01,Germany,Lippstadt,1,8.34482,51.67369,DE,2139
757,2025-04-01,Germany,Limburg an der Lahn,1,8.0503,50.3836,DE,1420
758,2025-08-01,Germany,Liebenburg,1,10.43169,52.02176,DE,184
759,2025-07-01,Germany,Leverkusen,1,6.98432,51.0303,DE,1414
760,2025-03-01,Germany,Leverkusen,1,6.98432,51.0303,DE,4210
761,2025-08-01,Germany,Leonberg,1,12.2852,49.94708,DE,137
762,2025-03-01,Germany,Leonberg,1,12.2852,49.94708,DE,4739
763,2025-08-01,Germany,Leonberg,1,9.01667,48.8,DE,2325
764,2025-03-01,Germany,Leonberg,1,9.01667,48.8,DE,4509
765,2025-08-01,Germany,Lemgo,1,8.89901,52.02786,DE,429
766,2025-06-01,Germany,Lemgo,1,8.89901,52.02786,DE,1018
767,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,4782
768,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,4922
769,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,576
770,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,2997
771,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,280
772,2025-08-01,Germany,Leipzig,8,12.37129,51.33962,DE,2774
773,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,2151
774,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,2021
775,2025-08-01,Germany,Leipzig,5,12.37129,51.33962,DE,2155
776,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,2175
777,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,3141
778,2025-08-01,Germany,Leipzig,1,12.37129,51.33962,DE,4743
779,2025-07-01,Germany,Leipzig,1,12.37129,51.33962,DE,4031
780,2025-07-01,Germany,Leipzig,1,12.37129,51.33962,DE,2013
781,2025-06-01,Germany,Leipzig,1,12.37129,51.33962,DE,2828
782,2025-05-01,Germany,Leipzig,1,12.37129,51.33962,DE,1255
783,2025-04-01,Germany,Leipzig,1,12.37129,51.33962,DE,3635
784,2025-04-01,Germany,Leipzig,1,12.37129,51.33962,DE,4063
785,2025-04-01,Germany,Leipzig,1,12.37129,51.33962,DE,3609
786,2025-04-01,Germany,Leipzig,2,12.37129,51.33962,DE,3751
787,2025-04-01,Germany,Leipzig,1,12.37129,51.33962,DE,1254
788,2025-04-01,Germany,Leipzig,1,12.37129,51.33962,DE,404
789,2025-03-01,Germany,Leipzig,1,12.37129,51.33962,DE,4256
790,2025-03-01,Germany,Leipzig,1,12.37129,51.33962,DE,4163
791,2025-03-01,Germany,Leipzig,1,12.37129,51.33962,DE,3083
792,2024-11-01,Germany,Leipzig,1,12.37129,51.33962,DE,868
793,2024-11-01,Germany,Leipzig,1,12.37129,51.33962,DE,3919
794,2025-07-01,Germany,Leinfelden-Echterdingen,1,9.16809,48.69406,DE,1418
795,2025-08-01,Germany,Leinefelde-Worbis,1,10.3262,51.38796,DE,522
796,2025-03-01,Germany,Leinefelde-Worbis,1,10.3262,51.38796,DE,4550
797,2025-08-01,Germany,Lautertal,1,9.28333,50.58333,DE,3581
798,2024-12-01,Germany,Lauingen,1,10.42706,48.56775,DE,2800
799,2025-03-01,Germany,Langenzenn,1,10.7923,49.49463,DE,4228
800,2025-03-01,Germany,Langenzenn,2,10.7923,49.49463,DE,4383
801,2025-01-01,Germany,Langensendelbach,1,11.07104,49.64051,DE,3649
802,2025-01-01,Germany,Langensendelbach,2,11.07104,49.64051,DE,826
803,2025-03-01,Germany,Langenfeld,1,6.94831,51.10821,DE,1441
804,2025-03-01,Germany,Langenfeld,1,10.51667,49.61667,DE,4193
805,2025-08-01,Germany,Langen,1,8.59509,53.60554,DE,2709
806,2025-08-01,Germany,Langen,1,8.59509,53.60554,DE,260
807,2025-08-01,Germany,Langen,1,7.4674,52.53985,DE,2904
808,2025-08-01,Germany,Langen,1,7.4674,52.53985,DE,169
809,2025-08-01,Germany,Langen,1,8.66852,49.98955,DE,3462
810,2025-08-01,Germany,Langen,1,8.66852,49.98955,DE,3477
811,2025-08-01,Germany,Landshut,1,12.16179,48.52961,DE,1053
812,2025-04-01,Germany,Landshut,1,12.16179,48.52961,DE,625
813,2025-04-01,Germany,Landshut,1,12.16179,48.52961,DE,2868
814,2024-12-01,Germany,Landshut,1,12.16179,48.52961,DE,3261
815,2024-11-01,Germany,Landshut,1,12.16179,48.52961,DE,2891
816,2024-12-01,Germany,Laatzen,1,9.79739,52.31506,DE,3366
817,2025-08-01,Germany,Laage,1,12.34694,53.9256,DE,209
818,2025-07-01,Germany,Kulmbach,1,11.45032,50.10068,DE,4016
819,2025-03-01,Germany,Kulmbach,1,11.45032,50.10068,DE,2683
820,2024-12-01,Germany,Kulmbach,1,11.45032,50.10068,DE,902
821,2025-08-01,Germany,Kronberg,1,8.5232,50.18424,DE,1540
822,2024-12-01,Germany,Kronach,1,11.33308,50.23963,DE,1790
823,2024-11-01,Germany,Kronach,1,11.33308,50.23963,DE,326
824,2025-04-01,Germany,Kriftel,1,8.46977,50.08408,DE,3497
825,2025-08-01,Germany,Kriebstein,1,13.01667,51.05,DE,1657
826,2025-08-01,Germany,Kreuzau,1,6.49069,50.74699,DE,1018
827,2025-08-01,Germany,Kreuzau,1,6.49069,50.74699,DE,4678
828,2025-08-01,Germany,Kreuzau,1,6.49069,50.74699,DE,2025
829,2025-08-01,Germany,Krefeld,1,6.55381,51.33645,DE,4112
830,2025-08-01,Germany,Krefeld,1,6.55381,51.33645,DE,1445
831,2025-03-01,Germany,Krefeld,1,6.55381,51.33645,DE,3237
832,2025-03-01,Germany,Krefeld,1,6.55381,51.33645,DE,4197
833,2025-02-01,Germany,Krefeld,1,6.55381,51.33645,DE,3803
834,2025-08-01,Germany,Korbach,1,8.873,51.27561,DE,4697
835,2025-08-01,Germany,Korbach,1,8.873,51.27561,DE,2
836,2025-08-01,Germany,Konstanz,1,9.17582,47.66033,DE,1905
837,2025-08-01,Germany,Konstanz,1,9.17582,47.66033,DE,4116
838,2025-04-01,Germany,Konstanz,1,9.17582,47.66033,DE,414
839,2025-04-01,Germany,Königs Wusterhausen,1,13.633,52.30141,DE,4163
840,2025-03-01,Germany,Königs Wusterhausen,1,13.633,52.30141,DE,1806
841,2025-04-01,Germany,Königsbrunn,1,10.89178,48.27506,DE,4101
842,2025-04-01,Germany,Königsbrunn,1,10.89178,48.27506,DE,658
843,2025-04-01,Germany,Königsbrunn,1,10.89178,48.27506,DE,536
844,2025-04-01,Germany,Kolbermoor,1,12.06696,47.84965,DE,3161
845,2025-03-01,Germany,Kolbermoor,1,12.06696,47.84965,DE,4677
846,2025-08-01,Germany,Koblenz,1,7.57883,50.35357,DE,3797
847,2025-06-01,Germany,Koblenz,1,7.57883,50.35357,DE,4083
848,2025-05-01,Germany,Koblenz,1,7.57883,50.35357,DE,2135
849,2025-04-01,Germany,Koblenz,1,7.57883,50.35357,DE,1305
850,2025-04-01,Germany,Koblenz,1,7.57883,50.35357,DE,2057
851,2025-04-01,Germany,Koblenz,1,7.57883,50.35357,DE,553
852,2025-03-01,Germany,Koblenz,1,7.57883,50.35357,DE,4594
853,2025-08-01,Germany,Klipphausen,1,13.51374,51.06841,DE,2380
854,2025-08-01,Germany,Klipphausen,1,13.51374,51.06841,DE,68
855,2025-08-01,Germany,Kleinmachnow,1,13.22514,52.40786,DE,4439
856,2025-01-01,Germany,Kleinmachnow,1,13.22514,52.40786,DE,1674
857,2025-08-01,Germany,Kitzingen,1,10.15072,49.73973,DE,4287
858,2025-08-01,Germany,Kitzingen,1,10.15072,49.73973,DE,264
859,2025-08-01,Germany,Kitzingen,1,10.15072,49.73973,DE,4033
860,2025-08-01,Germany,Kitzingen,1,10.15072,49.73973,DE,398
861,2025-07-01,Germany,Kitzingen,1,10.15072,49.73973,DE,57
862,2025-06-01,Germany,Kitzingen,1,10.15072,49.73973,DE,4703
863,2025-05-01,Germany,Kitzingen,1,10.15072,49.73973,DE,3687
864,2024-11-01,Germany,Kitzingen,1,10.15072,49.73973,DE,3364
865,2025-08-01,Germany,Kirchlinteln,1,9.31811,52.94236,DE,1842
866,2025-06-01,Germany,Kirchhain,4,8.92806,50.8272,DE,1311
867,2024-11-01,Germany,Kirchdorf im Wald,2,13.26614,48.91048,DE,2602
868,2025-08-01,Germany,Kiel,1,10.13489,54.32133,DE,940
869,2025-08-01,Germany,Kiel,1,10.13489,54.32133,DE,1140
870,2025-08-01,Germany,Kiel,1,10.13489,54.32133,DE,443
871,2025-01-01,Germany,Kiel,1,10.13489,54.32133,DE,4424
872,2024-11-01,Germany,Kerpen,1,6.69691,50.86991,DE,2675
873,2025-08-01,Germany,Kempten (Allgäu),1,10.31389,47.72674,DE,454
874,2024-11-01,Germany,Kehl,1,7.81523,48.57297,DE,777
875,2025-08-01,Germany,Kassel,1,9.5,51.31667,DE,1805
876,2025-08-01,Germany,Kassel,1,9.5,51.31667,DE,113
877,2025-08-01,Germany,Kassel,1,9.5,51.31667,DE,3886
878,2025-04-01,Germany,Kassel,1,9.5,51.31667,DE,4823
879,2025-04-01,Germany,Kassel,1,9.5,51.31667,DE,3511
880,2025-04-01,Germany,Kassel,1,9.5,51.31667,DE,3557
881,2025-03-01,Germany,Kassel,1,9.5,51.31667,DE,655
882,2024-12-01,Germany,Kassel,1,9.5,51.31667,DE,3568
883,2025-08-01,Germany,Karlsruhe,1,8.40444,49.00937,DE,748
884,2025-07-01,Germany,Karlsruhe,1,8.40444,49.00937,DE,4754
885,2025-03-01,Germany,Karlsruhe,1,8.40444,49.00937,DE,4126
886,2025-03-01,Germany,Karlsruhe,1,8.40444,49.00937,DE,3686
887,2025-03-01,Germany,Karlsruhe,1,8.40444,49.00937,DE,3365
888,2025-01-01,Germany,Karlsruhe,1,8.40444,49.00937,DE,4490
889,2024-12-01,Germany,Karlsruhe,1,8.40444,49.00937,DE,4239
890,2025-08-01,Germany,Kamen,1,7.6638,51.59231,DE,4250
891,2025-04-01,Germany,Kamen,1,7.6638,51.59231,DE,1457
892,2025-04-01,Germany,Kamen,1,7.6638,51.59231,DE,2344
893,2025-03-01,Germany,Kamen,1,7.6638,51.59231,DE,2514
894,2025-03-01,Germany,Kahla,1,11.58516,50.80651,DE,4777
895,2025-06-01,Germany,Jüchen,1,6.5,51.1,DE,3570
896,2025-04-01,Germany,Jena,1,11.5899,50.92878,DE,5004
897,2025-03-01,Germany,Jena,1,11.5899,50.92878,DE,2392
898,2025-03-01,Germany,Jena,1,11.5899,50.92878,DE,2767
899,2025-03-01,Germany,Jena,3,11.5899,50.92878,DE,1692
900,2025-08-01,Germany,Itzehoe,1,9.51529,53.92099,DE,1800
901,2025-04-01,Germany,Isny,1,10.03857,47.6926,DE,4476
902,2024-12-01,Germany,Isenbüttel,1,10.58333,52.43333,DE,3796
903,2025-04-01,Germany,Ingolstadt,1,11.42372,48.76508,DE,3647
904,2025-08-01,Germany,Illertissen,1,10.10347,48.22336,DE,4348
905,2025-08-01,Germany,Illertissen,1,10.10347,48.22336,DE,626
906,2024-12-01,Germany,Hürth,1,6.86761,50.87079,DE,3286
907,2025-04-01,Germany,Hüfingen,1,8.48831,47.92543,DE,202
908,2025-03-01,Germany,Horb am Neckar,1,8.6913,48.44423,DE,3101
909,2024-11-01,Germany,Hohenwestedt,1,9.65359,54.08886,DE,116
910,2025-06-01,Germany,Hohenwarthe,2,11.71528,52.22968,DE,276
911,2025-05-01,Germany,Hohenwarthe,1,11.71528,52.22968,DE,984
912,2025-05-01,Germany,Hohenwarthe,1,11.71528,52.22968,DE,4855
913,2025-05-01,Germany,Hohenwarthe,2,11.71528,52.22968,DE,1107
914,2025-04-01,Germany,Hohenwarthe,1,11.71528,52.22968,DE,2214
915,2025-08-01,Germany,Hohentengen,1,9.37739,48.02946,DE,775
916,2025-08-01,Germany,Hohentengen,1,8.4325,47.57005,DE,2911
917,2025-04-01,Germany,Höheinöd,1,7.60673,49.28966,DE,202
918,2025-04-01,Germany,Hilpoltstein,1,11.1906,49.19047,DE,1902
919,2025-08-01,Germany,Hiddenhausen,1,8.61667,52.16667,DE,597
920,2025-03-01,Germany,Heusweiler,1,6.93036,49.33632,DE,599
921,2025-03-01,Germany,Heusweiler,1,6.93036,49.33632,DE,3192
922,2025-03-01,Germany,Heusweiler,1,6.93036,49.33632,DE,4698
923,2025-03-01,Germany,Heusweiler,1,6.93036,49.33632,DE,2380
924,2025-03-01,Germany,Heusweiler,1,6.93036,49.33632,DE,870
925,2025-04-01,Germany,Hettenleidelheim,1,8.07361,49.53556,DE,2456
926,2025-03-01,Germany,Herzogenaurach,1,10.88565,49.56798,DE,854
927,2025-06-01,Germany,Herten,1,7.14387,51.59638,DE,2706
928,2025-04-01,Germany,Hersbruck,1,11.43151,49.51083,DE,1951
929,2024-12-01,Germany,Hersbruck,1,11.43151,49.51083,DE,1049
930,2024-11-01,Germany,Hersbruck,1,11.43151,49.51083,DE,1368
931,2025-08-01,Germany,Herford,1,8.67343,52.11457,DE,2330
932,2025-04-01,Germany,Herford,1,8.67343,52.11457,DE,977
933,2025-04-01,Germany,Herbolzheim,1,7.77746,48.21884,DE,1683
934,2025-03-01,Germany,Hennigsdorf,2,13.20419,52.63598,DE,2870
935,2025-08-01,Germany,Helbra,1,11.5,51.55,DE,3140
936,2025-06-01,Germany,Heinsberg,1,6.0998,51.06358,DE,837
937,2025-03-01,Germany,Heinsberg,1,6.0998,51.06358,DE,1842
938,2025-08-01,Germany,Heiligenhafen,1,10.98022,54.36964,DE,2211
939,2025-07-01,Germany,Heiligenhafen,1,10.98022,54.36964,DE,1756
940,2025-08-01,Germany,Heilbronn,1,9.22054,49.13995,DE,4002
941,2025-08-01,Germany,Heilbronn,1,9.22054,49.13995,DE,465
942,2025-03-01,Germany,Heilbronn,1,9.22054,49.13995,DE,4956
943,2025-06-01,Germany,Heidelberg,1,8.69079,49.40768,DE,1009
944,2025-04-01,Germany,Havixbeck,1,7.41667,51.98333,DE,977
945,2025-04-01,Germany,Havixbeck,1,7.41667,51.98333,DE,2433
946,2024-10-01,Germany,Hausach,1,8.17602,48.28426,DE,2305
947,2025-05-01,Germany,Happurg,1,11.47119,49.49372,DE,283
948,2025-02-01,Germany,Hammelburg,1,9.89143,50.11633,DE,2797
949,2025-05-01,Germany,Hamm,1,10.05742,53.55487,DE,4471
950,2025-04-01,Germany,Hamm,1,10.05742,53.55487,DE,3840
951,2025-05-01,Germany,Hamm,1,7.82089,51.68033,DE,4317
952,2025-04-01,Germany,Hamm,1,7.82089,51.68033,DE,718
953,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,2528
954,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,4831
955,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,1575
956,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,2129
957,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,3947
958,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,1733
959,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,4509
960,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,3349
961,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,2759
962,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,4475
963,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,4386
964,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,1105
965,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,169
966,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,395
967,2025-08-01,Germany,Hamburg,1,9.99302,53.55073,DE,2196
968,2025-07-01,Germany,Hamburg,1,9.99302,53.55073,DE,3122
969,2025-07-01,Germany,Hamburg,1,9.99302,53.55073,DE,1217
970,2025-06-01,Germany,Hamburg,5,9.99302,53.55073,DE,2771
971,2025-06-01,Germany,Hamburg,1,9.99302,53.55073,DE,1533
972,2025-06-01,Germany,Hamburg,1,9.99302,53.55073,DE,5003
973,2025-05-01,Germany,Hamburg,1,9.99302,53.55073,DE,2290
974,2025-04-01,Germany,Hamburg,2,9.99302,53.55073,DE,4178
975,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,991
976,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,2813
977,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,1633
978,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,382
979,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,3272
980,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,523
981,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,1641
982,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,3207
983,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,3738
984,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,4774
985,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,379
986,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,3714
987,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,191
988,2025-04-01,Germany,Hamburg,1,9.99302,53.55073,DE,4632
989,2025-03-01,Germany,Hamburg,1,9.99302,53.55073,DE,4469
990,2025-03-01,Germany,Hamburg,1,9.99302,53.55073,DE,3928
991,2025-03-01,Germany,Hamburg,1,9.99302,53.55073,DE,2783
992,2025-03-01,Germany,Hamburg,1,9.99302,53.55073,DE,2525
993,2025-03-01,Germany,Hamburg,1,9.99302,53.55073,DE,1330
994,2025-03-01,Germany,Hamburg,1,9.99302,53.55073,DE,4265
995,2025-03-01,Germany,Hamburg,1,9.99302,53.55073,DE,487
996,2025-02-01,Germany,Hamburg,1,9.99302,53.55073,DE,4543
997,2025-02-01,Germany,Hamburg,1,9.99302,53.55073,DE,1753
998,2025-02-01,Germany,Hamburg,1,9.99302,53.55073,DE,4907
999,2025-02-01,Germany,Hamburg,1,9.99302,53.55073,DE,757
1000,2025-01-01,Germany,Hamburg,1,9.99302,53.55073,DE,3556
1001,2024-12-01,Germany,Hamburg,1,9.99302,53.55073,DE,1601
1002,2024-12-01,Germany,Hamburg,1,9.99302,53.55073,DE,2350
1003,2024-12-01,Germany,Hamburg,1,9.99302,53.55073,DE,942
1004,2024-12-01,Germany,Hamburg,1,9.99302,53.55073,DE,4129
1005,2024-12-01,Germany,Hamburg,1,9.99302,53.55073,DE,589
1006,2024-12-01,Germany,Hamburg,2,9.99302,53.55073,DE,3692
1007,2024-12-01,Germany,Hamburg,1,9.99302,53.55073,DE,2597
1008,2024-12-01,Germany,Hamburg,1,9.99302,53.55073,DE,1961
1009,2024-12-01,Germany,Hamburg,1,9.99302,53.55073,DE,3272
1010,2024-12-01,Germany,Hamburg,1,9.99302,53.55073,DE,2411
1011,2024-12-01,Germany,Hamburg,3,9.99302,53.55073,DE,81
1012,2024-11-01,Germany,Hamburg,1,9.99302,53.55073,DE,2846
1013,2024-11-01,Germany,Hamburg,1,9.99302,53.55073,DE,4559
1014,2024-11-01,Germany,Hamburg,1,9.99302,53.55073,DE,3718
1015,2025-08-01,Germany,Halle,1,8.36083,52.06007,DE,3763
1016,2025-08-01,Germany,Halle,1,8.36083,52.06007,DE,3255
1017,2025-06-01,Germany,Halle,1,8.36083,52.06007,DE,2733
1018,2025-04-01,Germany,Halle,1,8.36083,52.06007,DE,1283
1019,2025-03-01,Germany,Halle,1,8.36083,52.06007,DE,3376
1020,2025-08-01,Germany,Halle,1,9.56532,51.99122,DE,2002
1021,2025-08-01,Germany,Halle,1,9.56532,51.99122,DE,1692
1022,2025-06-01,Germany,Halle,1,9.56532,51.99122,DE,889
1023,2025-04-01,Germany,Halle,1,9.56532,51.99122,DE,865
1024,2025-03-01,Germany,Halle,1,9.56532,51.99122,DE,725
1025,2025-08-01,Germany,Haldensleben I,12,11.40982,52.28906,DE,562
1026,2025-08-01,Germany,Haldensleben I,1,11.40982,52.28906,DE,407
1027,2025-08-01,Germany,Haldensleben I,1,11.40982,52.28906,DE,33
1028,2025-08-01,Germany,Haldensleben I,1,11.40982,52.28906,DE,3828
1029,2025-04-01,Germany,Hagenow,1,11.19159,53.43134,DE,4356
1030,2025-04-01,Germany,Hagenow,1,11.19159,53.43134,DE,1737
1031,2025-07-01,Germany,Hagen,1,7.98041,52.19629,DE,2803
1032,2025-07-01,Germany,Hagen,1,7.98041,52.19629,DE,4295
1033,2025-03-01,Germany,Hagen,1,7.98041,52.19629,DE,3040
1034,2025-03-01,Germany,Hagen,1,7.98041,52.19629,DE,2164
1035,2025-03-01,Germany,Hagen,1,7.98041,52.19629,DE,1573
1036,2025-07-01,Germany,Hagen,1,7.47168,51.36081,DE,3685
1037,2025-07-01,Germany,Hagen,1,7.47168,51.36081,DE,2
1038,2025-03-01,Germany,Hagen,1,7.47168,51.36081,DE,2105
1039,2025-03-01,Germany,Hagen,1,7.47168,51.36081,DE,189
1040,2025-03-01,Germany,Hagen,1,7.47168,51.36081,DE,959
1041,2025-03-01,Germany,Gütersloh,1,8.37853,51.90693,DE,3555
1042,2024-12-01,Germany,Gütersloh,1,8.37853,51.90693,DE,4037
1043,2025-04-01,Germany,Gunzenhausen,1,10.75971,49.11663,DE,2608
1044,2025-05-01,Germany,Grünstadt,1,8.16279,49.56302,DE,1444
1045,2025-08-01,Germany,Gronau,1,7.02238,52.21099,DE,1493
1046,2025-08-01,Germany,Gronau,1,9.77678,52.0846,DE,891
1047,2025-03-01,Germany,Griesheim,1,8.5725,49.86085,DE,4250
1048,2025-03-01,Germany,Griesheim,1,8.5725,49.86085,DE,2486
1049,2025-07-01,Germany,Grevenbroich,1,6.5827,51.09102,DE,1145
1050,2025-02-01,Germany,Grevenbroich,1,6.5827,51.09102,DE,2344
1051,2025-03-01,Germany,Greifswald,1,13.38786,54.09311,DE,1977
1052,2025-08-01,Germany,Grebenhain,1,9.33855,50.48924,DE,3771
1053,2025-04-01,Germany,Göttingen,2,9.93228,51.53443,DE,4734
1054,2025-04-01,Germany,Göttingen,1,9.93228,51.53443,DE,2965
1055,2025-03-01,Germany,Göttingen,1,9.93228,51.53443,DE,667
1056,2025-02-01,Germany,Göttingen,1,9.93228,51.53443,DE,3516
1057,2025-08-01,Germany,Gotha,1,10.70193,50.94823,DE,2551
1058,2025-08-01,Germany,Gotha,1,10.70193,50.94823,DE,560
1059,2025-08-01,Germany,Gotha,2,10.70193,50.94823,DE,2230
1060,2025-04-01,Germany,Gotha,1,10.70193,50.94823,DE,4771
1061,2025-04-01,Germany,Göppingen,1,9.65209,48.70354,DE,3960
1062,2025-03-01,Germany,Göppingen,1,9.65209,48.70354,DE,1836
1063,2025-03-01,Germany,Göppingen,1,9.65209,48.70354,DE,1213
1064,2024-12-01,Germany,Göppingen,1,9.65209,48.70354,DE,149
1065,2024-11-01,Germany,Göllheim,1,8.05083,49.595,DE,3710
1066,2025-07-01,Germany,Goch,1,6.15895,51.67873,DE,4255
1067,2025-08-01,Germany,Gnarrenburg,1,9.0,53.38333,DE,4891
1068,2025-04-01,Germany,Gnarrenburg,1,9.0,53.38333,DE,1987
1069,2025-07-01,Germany,Gladbeck,1,6.98593,51.57077,DE,252
1070,2025-03-01,Germany,Gladbeck,1,6.98593,51.57077,DE,1232
1071,2025-03-01,Germany,Gladbeck,1,6.98593,51.57077,DE,3068
1072,2025-04-01,Germany,Gevelsberg,1,7.3392,51.31971,DE,3257
1073,2025-04-01,Germany,Gevelsberg,1,7.3392,51.31971,DE,2407
1074,2025-03-01,Germany,Gevelsberg,1,7.3392,51.31971,DE,890
1075,2025-08-01,Germany,Germering,1,11.3765,48.13392,DE,2982
1076,2025-08-01,Germany,Germering,1,11.3765,48.13392,DE,2607
1077,2024-11-01,Germany,Germering,1,11.3765,48.13392,DE,3146
1078,2024-11-01,Germany,Germering,1,11.3765,48.13392,DE,1526
1079,2024-11-01,Germany,Germering,1,11.3765,48.13392,DE,1083
1080,2025-01-01,Germany,Georgsmarienhütte,1,8.0448,52.20296,DE,2821
1081,2025-08-01,Germany,Gelsenkirchen,1,7.09654,51.50508,DE,2470
1082,2025-03-01,Germany,Gelnhausen,1,9.18742,50.20164,DE,4241
1083,2025-03-01,Germany,Gelnhausen,1,9.18742,50.20164,DE,4179
1084,2025-04-01,Germany,Geislingen an der Steige,1,9.82736,48.62423,DE,1909
1085,2025-03-01,Germany,Geislingen an der Steige,1,9.82736,48.62423,DE,4269
1086,2025-03-01,Germany,Geislingen an der Steige,1,9.82736,48.62423,DE,1271
1087,2025-03-01,Germany,Geislingen an der Steige,1,9.82736,48.62423,DE,342
1088,2025-03-01,Germany,Geislingen an der Steige,1,9.82736,48.62423,DE,3131
1089,2025-03-01,Germany,Geislingen an der Steige,1,9.82736,48.62423,DE,4902
1090,2025-08-01,Germany,Garmisch-Partenkirchen,2,11.09576,47.49209,DE,4702
1091,2025-08-01,Germany,Garmisch-Partenkirchen,1,11.09576,47.49209,DE,3489
1092,2025-08-01,Germany,Fürth,1,8.78472,49.65083,DE,3346
1093,2025-07-01,Germany,Fürth,1,8.78472,49.65083,DE,4058
1094,2025-07-01,Germany,Fürth,1,8.78472,49.65083,DE,1998
1095,2025-07-01,Germany,Fürth,1,8.78472,49.65083,DE,2592
1096,2025-07-01,Germany,Fürth,1,8.78472,49.65083,DE,484
1097,2025-07-01,Germany,Fürth,1,8.78472,49.65083,DE,4855
1098,2025-06-01,Germany,Fürth,1,8.78472,49.65083,DE,2732
1099,2025-04-01,Germany,Fürth,1,8.78472,49.65083,DE,4796
1100,2025-04-01,Germany,Fürth,1,8.78472,49.65083,DE,2267
1101,2025-04-01,Germany,Fürth,1,8.78472,49.65083,DE,830
1102,2025-04-01,Germany,Fürth,2,8.78472,49.65083,DE,38
1103,2025-04-01,Germany,Fürth,1,8.78472,49.65083,DE,2669
1104,2025-04-01,Germany,Fürth,1,8.78472,49.65083,DE,2154
1105,2025-04-01,Germany,Fürth,1,8.78472,49.65083,DE,4658
1106,2025-03-01,Germany,Fürth,1,8.78472,49.65083,DE,2966
1107,2025-03-01,Germany,Fürth,1,8.78472,49.65083,DE,2584
1108,2025-03-01,Germany,Fürth,1,8.78472,49.65083,DE,1218
1109,2024-12-01,Germany,Fürth,5,8.78472,49.65083,DE,2908
1110,2024-11-01,Germany,Fürth,2,8.78472,49.65083,DE,4399
1111,2024-11-01,Germany,Fürth,2,8.78472,49.65083,DE,2208
1112,2025-08-01,Germany,Fürth,1,10.98856,49.47593,DE,3994
1113,2025-07-01,Germany,Fürth,1,10.98856,49.47593,DE,111
1114,2025-07-01,Germany,Fürth,1,10.98856,49.47593,DE,3928
